Match_ID,Kills,Damage,Win,Top10,Headshot%,LongestKill,Revives,Knocked
5055,2,1063,0,0,34.0,221,0,1
5056,2,516,1,1,35.5,459,0,1
5057,3,1019,1,0,14.4,425,0,0
5058,5,1513,0,0,26.8,287,0,2
5059,3,804,0,1,43.7,164,0,3
5060,3,1004,0,0,43.9,122,0,3
5061,2,752,1,0,43.3,114,0,2
5062,1,943,0,0,35.0,251,0,1
5063,3,1176,1,0,28.4,370,0,3
5064,4,1049,0,1,38.2,294,0,1
5065,2,874,0,1,24.2,248,1,0
5066,1,870,0,1,22.3,359,0,1
5067,5,599,0,0,41.3,306,0,1
5068,2,1154,1,1,22.8,260,1,1
5069,2,1087,1,1,16.6,257,1,0
5070,5,586,1,0,49.0,431,0,1
5071,1,943,0,0,30.7,225,0,1
5072,3,668,0,1,21.3,127,0,1
5073,6,786,0,1,27.9,145,1,0
5074,4,1102,0,0,16.4,77,0,3
5075,6,1147,0,0,21.5,441,0,0
5076,0,1077,0,1,27.7,236,1,1
5077,3,832,0,1,17.6,422,0,0
5078,5,1015,0,1,37.7,338,3,0
5079,3,706,1,1,15.6,162,0,2
5080,4,1088,1,0,44.7,250,0,0
5081,1,895,0,0,38.1,415,1,2
5082,7,781,0,1,31.2,180,1,1
5083,2,717,0,1,43.0,217,1,1
5084,4,1069,0,1,12.2,79,0,0
5085,4,865,0,1,37.5,314,0,0
5086,1,777,0,0,17.5,328,1,0
5087,3,776,0,0,21.4,444,0,4
5088,3,589,1,1,25.9,404,0,1
5089,6,941,0,0,31.1,62,0,0
5090,4,971,0,0,40.3,252,0,2
5091,3,529,1,1,18.6,392,0,1
5092,3,630,0,1,33.1,319,0,1
5093,3,487,1,1,20.7,261,0,0
5094,3,1201,0,0,16.1,308,1,2
5095,4,1054,0,0,46.6,314,0,2
5096,3,1175,0,1,28.8,368,0,0
5097,1,1305,0,0,17.7,103,0,0
5098,4,1009,0,1,43.0,62,0,2
5099,5,884,0,1,22.8,245,0,1
5100,5,948,0,0,15.2,356,0,0
5101,3,738,0,0,12.5,150,0,0
5102,3,699,0,0,23.4,353,1,0
5103,5,794,0,1,44.0,77,1,0
5104,3,837,0,1,27.3,268,2,0
5105,2,484,0,0,17.0,146,0,1
5106,3,590,1,0,21.9,458,1,2
5107,1,582,1,1,14.8,124,0,0
5108,4,571,0,1,37.2,277,0,0
5109,5,1059,0,0,17.1,139,0,1
5110,3,816,0,1,27.7,288,0,2
5111,3,851,0,1,11.4,393,1,1
5112,1,995,0,0,36.2,370,1,3
5113,2,1105,1,0,22.0,318,0,1
5114,2,1013,0,1,17.2,116,0,0
5115,6,1309,0,1,38.1,63,0,0
5116,5,909,0,1,28.6,128,0,5
5117,4,949,1,0,37.7,344,1,1
5118,6,748,0,0,28.0,354,0,0
5119,4,426,0,0,16.5,214,0,1
5120,1,919,0,1,33.5,84,2,2
5121,6,1115,0,0,45.5,93,0,1
5122,2,714,0,1,41.7,93,0,2
5123,2,772,0,1,26.3,308,0,2
5124,3,1140,0,0,43.7,253,0,1
5125,5,887,0,1,11.4,380,0,1
5126,3,669,0,1,40.7,259,0,0
5127,3,660,0,1,37.9,342,0,1
5128,1,1064,0,0,38.9,169,0,1
5129,2,867,0,1,15.5,182,0,0
5130,3,863,0,1,10.3,173,0,2
5131,1,555,0,0,22.6,239,1,1
5132,1,1019,0,0,22.3,208,1,1
5133,4,1158,0,1,33.7,138,1,0
5134,2,809,0,0,23.2,262,0,1
5135,4,1002,1,0,17.0,233,0,2
5136,4,798,1,1,48.2,329,1,0
5137,1,1048,0,0,36.2,51,0,2
5138,3,1023,0,1,23.0,123,1,1
5139,3,803,0,0,33.3,217,0,0
5140,1,368,0,0,32.1,133,0,0
5141,3,700,0,0,42.1,276,2,0
5142,2,986,0,0,39.9,446,0,2
5143,5,1120,1,1,18.5,259,0,2
5144,5,748,0,1,29.7,253,1,2
5145,6,1236,1,1,24.4,431,0,0
5146,3,1273,1,1,18.0,71,0,0
5147,2,1074,0,1,43.0,189,0,1
5148,1,616,0,0,11.7,336,0,1
5149,2,1077,0,1,19.2,174,0,0
5150,1,765,0,0,43.8,277,0,3
5151,3,751,0,0,38.3,160,0,1
5152,4,1013,0,1,27.4,272,1,0
5153,4,1007,0,0,19.5,395,0,0
5154,1,1014,0,0,23.5,218,0,0
5155,1,1064,0,1,38.8,172,2,1
5156,5,885,0,1,38.5,282,2,1
5157,3,537,0,1,23.0,306,0,0
5158,0,1420,0,0,42.2,143,0,3
5159,8,802,0,0,39.8,263,0,1
5160,2,721,0,1,26.3,369,1,1
5161,5,596,0,1,40.1,100,0,0
5162,3,937,0,0,13.6,466,0,1
5163,2,908,0,1,25.9,77,0,1
5164,7,869,0,0,39.0,244,0,1
5165,0,1274,1,0,23.0,316,0,0
5166,3,1064,0,1,13.8,68,1,4
5167,4,645,1,1,16.5,181,0,1
5168,4,1418,0,1,33.9,346,0,1
5169,4,521,0,1,49.7,217,0,0
5170,8,871,0,0,47.3,240,2,4
5171,4,717,0,1,25.3,455,0,1
5172,2,992,0,1,17.6,125,0,3
5173,1,1059,1,1,39.1,206,0,1
5174,2,796,1,0,44.3,340,0,0
5175,0,1162,0,0,45.2,460,0,0
5176,4,949,0,1,20.4,106,0,1
5177,3,1265,0,1,30.8,303,1,1
5178,1,1132,0,1,15.9,93,0,0
5179,3,782,0,0,10.1,226,1,0
5180,6,1163,0,0,15.1,240,0,0
5181,4,738,0,1,42.9,84,0,1
5182,1,1056,1,0,29.8,388,0,0
5183,1,1031,0,1,20.3,413,0,0
5184,3,770,0,1,49.7,146,0,0
5185,3,401,0,1,23.0,91,0,1
5186,7,1269,0,1,31.3,109,0,1
5187,5,1004,0,0,33.8,358,1,2
5188,7,905,0,1,17.6,325,0,1
5189,3,904,1,0,17.7,270,0,2
5190,2,1143,0,0,48.2,461,0,0
5191,4,1446,1,1,29.8,304,0,0
5192,2,1125,0,1,22.2,72,1,1
5193,6,991,0,0,16.0,159,0,0
5194,3,971,0,1,11.6,172,0,0
5195,1,991,0,0,47.7,390,0,1
5196,2,649,1,1,19.3,70,0,1
5197,6,1046,0,0,28.4,378,2,1
5198,4,572,0,0,11.5,356,0,0
5199,3,1010,0,1,41.8,463,0,1
5200,4,782,0,1,21.3,95,0,0
5201,3,1116,0,0,48.3,309,0,0
5202,4,995,1,0,42.7,308,1,1
5203,2,812,0,0,44.0,407,0,0
5204,7,647,0,1,18.2,222,0,2
5205,3,1269,0,1,17.6,430,1,1
5206,4,878,1,1,34.4,433,0,0
5207,6,1334,0,1,14.9,182,0,1
5208,4,592,0,0,48.4,200,0,4
5209,2,836,0,0,13.8,408,0,3
5210,6,337,1,0,38.1,275,0,1
5211,2,1089,0,0,16.6,128,1,1
5212,3,1109,1,1,34.9,356,0,0
5213,2,748,0,1,44.7,52,1,0
5214,4,736,0,0,18.3,90,1,1
5215,6,802,0,1,15.1,157,0,3
5216,2,840,0,1,35.3,403,0,1
5217,2,760,0,1,13.9,282,0,1
5218,6,1170,0,1,44.7,434,0,1
5219,2,782,1,1,45.4,60,0,2
5220,1,425,0,1,40.7,450,1,1
5221,6,836,1,1,25.4,101,0,0
5222,4,771,0,0,26.2,267,0,0
5223,4,573,0,1,18.5,78,1,1
5224,2,947,1,1,35.8,465,0,1
5225,1,418,0,1,13.0,255,0,1
5226,4,995,1,1,40.2,169,0,2
5227,5,891,0,0,17.9,196,1,4
5228,5,759,0,0,46.5,107,0,0
5229,2,613,0,1,39.6,421,0,0
5230,2,534,0,0,26.8,344,0,0
5231,3,1120,0,0,21.9,465,0,0
5232,7,825,1,0,19.9,422,0,1
5233,3,480,1,1,37.6,312,0,0
5234,5,897,1,1,45.8,176,0,1
5235,4,831,0,0,47.8,181,0,1
5236,2,1253,0,1,48.7,294,1,1
5237,0,797,0,0,47.6,236,0,2
5238,4,1144,0,0,38.5,306,0,0
5239,0,845,0,1,17.8,257,0,1
5240,1,604,1,1,23.4,393,0,0
5241,1,1017,0,1,25.4,394,2,1
5242,6,1204,0,1,36.4,228,0,2
5243,2,1126,0,1,27.8,293,0,0
5244,7,978,0,0,23.9,286,0,0
5245,4,1149,1,1,24.3,370,0,1
5246,6,942,1,1,32.3,263,0,1
5247,5,920,0,1,40.0,348,1,1
5248,1,531,1,0,20.7,135,0,2
5249,4,953,0,0,31.9,362,0,0
5250,3,1276,0,1,16.8,326,0,2
5251,5,490,1,1,49.9,408,0,0
5252,1,571,1,0,31.2,274,0,1
5253,3,818,0,1,19.0,413,0,0
5254,5,561,0,1,35.4,462,0,2
5255,3,1071,1,1,21.0,202,0,2
5256,0,468,1,0,36.9,272,0,2
5257,2,1070,0,1,19.2,440,0,2
5258,2,1151,1,1,15.2,79,0,2
5259,3,1064,0,0,20.1,304,1,0
5260,4,905,0,1,32.7,286,2,1
5261,4,1033,0,0,28.3,122,0,2
5262,3,611,0,0,40.0,329,0,3
5263,0,964,0,1,20.1,61,0,0
5264,2,745,0,1,36.3,382,0,1
5265,2,1122,0,1,25.0,207,0,2
5266,9,1077,0,0,28.8,175,0,0
5267,3,697,0,1,46.7,402,0,0
5268,5,987,1,1,41.8,367,0,2
5269,3,998,0,1,20.0,73,0,0
5270,4,781,0,0,38.2,128,0,0
5271,2,905,0,1,14.9,193,0,0
5272,0,1027,0,0,49.9,419,1,1
5273,1,785,0,1,45.6,325,0,0
5274,0,678,0,1,43.9,132,0,2
5275,2,956,0,1,35.6,222,0,1
5276,5,1270,0,0,18.0,290,2,2
5277,3,861,0,1,29.9,364,0,0
5278,3,811,0,1,28.3,196,0,1
5279,2,701,1,1,26.5,74,0,1
5280,1,1187,0,1,36.1,99,0,0
5281,3,1118,0,1,39.5,303,0,1
5282,2,863,1,0,20.9,207,2,0
5283,2,703,0,1,36.5,378,0,0
5284,3,700,0,1,24.6,448,0,2
5285,1,686,0,1,10.7,98,0,1
5286,0,776,0,0,16.3,251,1,0
5287,3,759,0,1,36.0,337,1,2
5288,3,715,1,0,42.5,469,1,0
5289,5,1178,0,1,12.5,56,1,1
5290,2,1296,0,0,16.3,366,2,1
5291,3,627,0,1,28.4,146,0,2
5292,3,757,1,1,14.3,251,0,0
5293,2,663,0,1,36.0,342,1,0
5294,6,979,1,1,11.4,119,0,2
5295,5,815,0,1,14.3,384,0,0
5296,3,642,0,0,39.2,322,3,1
5297,1,1313,0,1,43.1,249,0,0
5298,3,1021,0,0,20.3,87,0,0
5299,4,655,0,1,28.3,122,0,1
5300,2,1276,1,1,33.2,390,0,2
5301,2,613,0,1,10.9,412,0,2
5302,3,1053,0,1,38.4,460,1,0
5303,2,1504,0,1,12.4,437,0,2
5304,1,867,0,0,17.2,258,0,2
5305,1,827,0,0,39.3,387,0,0
5306,3,941,1,1,43.2,219,2,2
5307,3,1456,1,1,38.4,393,0,1
5308,3,1269,0,1,46.6,399,0,0
5309,0,789,0,1,49.5,149,1,2
5310,4,976,0,1,42.5,212,0,0
5311,3,1130,1,0,34.7,380,0,1
5312,5,792,0,0,12.2,328,0,1
5313,8,617,0,0,46.0,148,1,1
5314,3,1171,0,1,21.5,433,0,0
5315,2,1027,0,0,25.6,62,0,0
5316,5,979,1,0,30.8,312,0,1
5317,3,1176,1,1,45.3,445,0,0
5318,0,613,1,0,42.1,201,1,0
5319,4,842,0,1,30.1,76,0,3
5320,1,1559,0,0,45.1,302,0,1
5321,1,1041,0,1,44.1,327,0,1
5322,2,1057,0,0,23.8,164,0,1
5323,1,926,0,1,21.3,244,0,3
5324,3,439,0,0,25.7,299,0,3
5325,5,695,0,1,40.7,447,1,0
5326,4,1128,0,0,35.1,313,0,0
5327,3,764,0,0,14.8,230,1,3
5328,3,857,0,0,22.8,382,0,1
5329,4,972,0,0,45.1,448,0,2
5330,3,655,0,1,47.3,106,0,0
5331,3,579,1,1,15.4,124,0,0
5332,2,896,1,0,49.0,411,0,1
5333,3,807,0,1,35.1,241,0,3
5334,4,956,1,0,42.0,324,1,1
5335,2,542,0,1,43.1,415,1,2
5336,8,766,0,1,15.8,59,0,0
5337,2,1072,0,0,34.8,403,0,1
5338,1,1636,0,0,15.5,430,0,0
5339,8,929,0,0,27.5,361,0,0
5340,2,1067,0,1,24.3,386,0,0
5341,3,1021,0,0,43.9,242,1,3
5342,1,973,0,1,15.9,376,0,1
5343,3,1070,0,0,44.1,294,0,1
5344,6,660,0,1,24.2,124,0,0
5345,3,810,0,0,12.4,274,1,0
5346,2,962,0,0,36.6,202,0,1
5347,2,658,0,1,49.8,118,0,2
5348,2,1008,0,0,45.6,295,0,0
5349,4,420,0,0,47.0,151,0,0
5350,3,1103,1,0,24.5,410,0,0
5351,1,862,1,0,18.2,274,0,1
5352,5,1073,0,1,44.6,260,0,1
5353,2,1149,1,1,11.3,317,0,1
5354,3,1252,0,1,47.9,82,1,4
5355,3,967,0,1,24.9,293,1,0
5356,5,466,1,0,38.0,207,0,0
5357,4,459,0,0,25.3,100,0,2
5358,6,583,0,0,34.9,456,0,0
5359,4,1080,0,1,23.3,222,0,0
5360,1,547,0,0,22.7,456,1,2
5361,4,841,0,0,24.4,207,0,0
5362,2,794,0,0,41.5,459,0,2
5363,2,990,0,0,18.2,321,1,2
5364,5,1078,1,1,27.5,414,0,2
5365,2,923,0,1,22.2,390,0,4
5366,2,1100,0,0,13.3,186,0,2
5367,1,624,0,1,39.1,131,1,0
5368,4,1155,0,1,45.3,176,0,0
5369,2,932,0,0,19.8,436,0,1
5370,4,1089,1,0,25.0,209,0,0
5371,0,770,0,1,45.4,81,1,1
5372,3,387,0,0,45.4,237,0,2
5373,6,1066,0,0,38.6,170,0,3
5374,3,864,1,1,28.8,418,0,2
5375,1,1200,0,1,16.2,281,1,2
5376,4,1005,0,0,33.9,213,0,1
5377,0,1637,1,1,25.4,375,0,0
5378,2,1217,1,0,22.8,372,0,3
5379,4,837,0,1,43.1,389,0,2
5380,1,503,1,1,26.7,452,1,2
5381,3,682,0,1,30.4,182,1,1
5382,5,665,0,0,26.6,97,0,0
5383,2,769,0,1,38.1,362,2,2
5384,1,868,0,1,18.6,238,0,2
5385,5,979,0,1,36.3,416,2,1
5386,1,1243,0,1,30.7,408,1,0
5387,2,682,0,1,40.5,113,1,1
5388,2,552,0,1,30.9,188,1,0
5389,2,1107,0,1,24.7,322,1,2
5390,2,1233,0,0,14.6,197,1,1
5391,1,777,0,1,30.6,285,1,1
5392,2,1160,0,0,22.5,271,0,0
5393,3,1092,0,1,46.0,193,0,0
5394,3,472,0,0,19.9,362,0,0
5395,0,740,1,1,41.9,181,0,3
5396,5,780,0,0,28.6,261,1,1
5397,7,1397,0,1,10.5,411,0,1
5398,3,1027,0,0,20.7,84,0,1
5399,1,774,1,0,46.7,215,0,1
5400,3,725,0,1,22.4,198,1,1
5401,1,507,1,0,33.5,262,0,1
5402,3,1166,0,1,33.2,191,1,0
5403,3,998,0,1,36.4,379,0,3
5404,1,1054,0,1,48.0,335,1,4
5405,5,578,0,1,39.6,226,0,5
5406,4,1083,0,0,32.4,414,0,1
5407,0,840,0,1,46.5,172,0,1
5408,3,718,0,1,41.0,263,1,1
5409,1,1028,0,1,20.2,119,0,2
5410,11,599,0,1,19.4,219,0,0
5411,0,944,0,1,44.0,328,1,0
5412,4,833,0,1,14.9,288,0,1
5413,3,1168,0,0,17.3,325,0,2
5414,3,1122,0,1,38.1,322,1,3
5415,0,922,0,1,17.3,177,1,3
5416,1,970,1,1,44.3,126,0,0
5417,4,1049,1,1,17.9,348,0,1
5418,7,897,0,1,20.9,466,0,0
5419,1,695,1,0,31.0,300,0,1
5420,0,779,0,0,34.2,279,0,2
5421,2,594,0,0,32.3,289,0,0
5422,4,1131,0,0,28.7,292,0,3
5423,2,999,0,1,12.9,404,0,0
5424,3,794,0,1,33.5,275,0,0
5425,3,718,0,0,40.3,263,0,0
5426,1,959,0,1,28.7,401,1,1
5427,3,546,0,1,21.5,321,0,1
5428,2,632,0,1,15.4,337,0,0
5429,4,895,0,1,23.1,349,0,3
5430,4,1510,0,0,46.9,424,1,0
5431,2,1013,0,0,24.7,213,0,2
5432,1,946,0,0,39.4,184,2,0
5433,3,607,0,1,21.9,370,1,0
5434,2,666,0,0,14.9,225,1,0
5435,5,1239,0,1,45.1,226,0,0
5436,3,784,0,0,18.4,216,0,2
5437,3,917,1,0,13.2,173,0,0
5438,7,1047,0,1,25.4,389,0,1
5439,4,794,1,1,44.1,151,0,2
5440,2,773,1,1,13.8,159,0,1
5441,4,468,0,0,16.4,270,0,3
5442,3,596,0,1,38.7,187,0,0
5443,3,1046,0,1,23.9,249,0,2
5444,6,790,0,0,32.7,284,0,0
5445,2,1067,0,1,24.9,112,0,3
5446,0,503,0,1,49.0,270,0,1
5447,3,1102,0,1,44.4,345,0,3
5448,3,890,0,1,40.9,344,1,1
5449,1,532,0,1,36.8,413,1,1
5450,3,1182,0,1,30.1,87,0,1
5451,0,548,0,0,26.3,286,0,4
5452,2,1169,1,0,10.2,373,0,1
5453,4,891,0,1,37.3,407,1,1
5454,6,676,0,0,32.6,321,0,1
5455,3,1362,0,0,13.9,176,0,1
5456,3,1001,0,1,37.8,53,3,0
5457,0,1203,0,0,31.2,62,0,1
5458,7,1008,0,1,23.5,434,1,0
5459,3,845,0,1,19.2,167,0,2
5460,4,682,0,1,35.5,327,1,2
5461,5,854,0,1,17.8,411,0,1
5462,2,940,0,0,30.4,307,1,0
5463,0,1104,0,1,39.5,330,0,0
5464,1,801,0,1,41.7,375,0,2
5465,1,1028,0,1,26.9,364,0,2
5466,2,1319,0,1,26.1,134,0,2
5467,2,939,0,0,31.2,197,1,1
5468,3,410,0,1,23.4,361,0,2
5469,2,912,0,1,44.6,439,0,0
5470,3,876,0,1,36.4,433,0,1
5471,3,868,1,1,24.6,420,0,2
5472,6,501,0,1,17.0,190,0,2
5473,4,969,1,1,49.1,136,1,1
5474,4,767,0,0,48.5,447,0,1
5475,1,873,0,0,19.3,181,0,2
5476,0,1137,1,0,21.0,112,1,0
5477,4,697,0,1,21.5,423,1,1
5478,2,874,0,0,23.8,222,0,1
5479,7,849,0,1,22.6,183,1,1
5480,3,858,0,0,10.5,296,0,0
5481,1,789,0,0,41.0,109,1,1
5482,1,802,0,0,32.9,334,0,0
5483,4,1318,1,0,13.2,263,0,2
5484,3,794,0,0,48.9,83,1,0
5485,4,967,0,1,23.4,290,0,1
5486,3,926,0,1,44.3,165,0,0
5487,2,918,0,0,47.6,166,1,1
5488,0,1020,0,1,10.6,74,0,2
5489,1,741,0,1,48.5,241,2,0
5490,3,1250,0,1,24.9,150,0,1
5491,3,669,1,1,14.0,197,0,0
5492,3,858,1,1,32.7,342,0,1
5493,1,603,0,0,11.6,265,0,0
5494,6,1124,0,0,22.1,260,0,1
5495,2,669,1,0,43.4,235,0,1
5496,2,1088,0,1,41.7,344,0,0
5497,5,966,0,0,48.9,261,0,2
5498,4,944,0,0,11.2,403,1,2
5499,4,1179,0,1,32.1,201,0,0
5500,2,748,0,0,14.2,366,0,0
5501,8,1266,1,0,46.4,120,1,2
5502,5,804,0,0,11.5,445,2,0
5503,5,1007,1,1,46.9,445,0,0
5504,7,851,0,1,22.1,113,0,1
5505,2,1054,0,1,36.7,331,0,2
5506,2,649,0,1,27.7,421,0,2
5507,3,926,0,0,34.3,204,1,1
5508,6,904,0,0,26.7,425,0,3
5509,2,1009,0,0,38.6,456,0,0
5510,6,1001,0,1,17.0,366,0,0
5511,6,684,1,1,22.6,217,0,2
5512,4,1226,0,1,19.4,293,0,1
5513,5,885,0,1,22.4,176,0,2
5514,4,1082,0,0,16.8,150,0,1
5515,2,584,1,0,34.5,465,1,1
5516,2,796,0,0,28.0,229,0,0
5517,6,1169,0,0,25.9,260,0,0
5518,5,1308,0,0,44.5,388,0,3
5519,2,1006,1,0,34.0,373,1,2
5520,2,877,1,0,31.7,183,0,1
5521,4,634,0,1,37.0,350,0,3
5522,3,1099,0,1,34.9,205,0,1
5523,3,976,0,1,36.0,402,0,0
5524,6,311,0,1,35.2,459,0,2
5525,3,466,0,1,21.3,365,0,1
5526,4,987,0,0,38.3,439,0,0
5527,4,691,0,0,30.4,185,1,2
5528,4,640,0,1,41.1,50,0,0
5529,4,873,0,0,23.4,58,0,1
5530,5,985,0,1,31.0,462,0,0
5531,0,1257,0,0,40.0,131,0,1
5532,3,695,0,1,23.8,65,1,1
5533,1,1008,0,1,38.3,201,0,3
5534,3,643,1,0,40.3,68,0,2
5535,10,776,0,1,31.9,291,1,2
5536,3,947,0,0,18.4,447,0,1
5537,3,863,0,1,47.5,132,0,0
5538,2,558,0,1,28.8,327,0,0
5539,2,1028,0,0,44.5,180,0,2
5540,1,1085,0,0,46.3,211,2,0
5541,4,1489,0,0,13.1,161,0,1
5542,4,955,0,1,27.0,230,0,3
5543,5,943,1,1,26.5,191,1,0
5544,6,975,0,1,29.1,253,1,1
5545,2,558,0,1,17.7,456,1,1
5546,2,576,0,0,47.4,141,0,0
5547,2,879,0,1,16.0,445,0,1
5548,2,325,0,0,14.7,118,0,4
5549,1,617,0,0,20.2,423,1,0
5550,2,775,0,1,13.2,278,1,1
5551,4,1152,0,1,26.1,149,1,0
5552,4,964,0,1,19.1,209,0,1
5553,3,520,0,1,29.1,390,0,0
5554,2,889,0,1,32.8,464,0,2
5555,2,1045,0,1,30.5,345,0,1
5556,2,1078,0,1,45.5,345,0,0
5557,1,1161,0,0,45.7,103,0,1
5558,2,1199,0,1,33.8,160,1,1
5559,3,1042,1,0,31.1,227,0,1
5560,2,1021,0,1,25.5,202,0,0
5561,3,958,1,0,37.6,180,0,1
5562,5,1110,0,1,18.6,75,0,3
5563,5,703,1,1,20.8,217,0,0
5564,1,848,0,0,32.1,242,0,2
5565,3,725,0,1,34.2,435,1,0
5566,6,1008,0,1,38.7,195,1,0
5567,3,835,0,0,48.4,238,1,2
5568,3,1153,0,1,12.0,157,0,2
5569,1,913,0,0,35.5,339,0,0
5570,2,1165,0,1,30.3,60,0,2
5571,0,372,0,1,25.7,139,0,2
5572,2,720,0,1,13.6,64,0,1
5573,4,1134,0,0,37.9,73,1,0
5574,5,905,1,0,39.4,269,1,1
5575,6,1163,0,0,16.5,88,0,0
5576,6,962,0,1,37.9,91,0,1
5577,6,666,0,1,11.4,352,0,0
5578,3,1348,1,0,16.2,469,0,2
5579,3,734,0,0,18.1,446,1,0
5580,5,713,0,1,48.6,120,0,0
5581,2,1104,1,1,32.2,225,0,2
5582,4,672,0,1,30.3,382,0,1
5583,4,576,0,0,49.2,85,0,2
5584,4,708,1,0,16.4,260,0,0
5585,5,1105,0,1,48.9,89,0,0
5586,4,1434,0,1,19.4,261,0,2
5587,6,901,1,1,36.5,183,0,2
5588,3,718,0,1,40.6,88,0,1
5589,0,1208,1,1,10.4,355,0,4
5590,2,746,0,0,39.3,120,0,0
5591,5,788,0,1,30.3,388,0,1
5592,1,1004,0,1,30.8,178,0,1
5593,2,1185,0,0,22.6,110,0,1
5594,7,917,0,1,46.3,69,2,1
5595,2,811,1,1,17.6,144,0,0
5596,5,1480,1,0,25.2,174,1,1
5597,4,732,0,0,11.7,417,0,1
5598,2,760,0,0,27.7,453,0,0
5599,2,802,0,1,46.7,194,0,2
5600,1,1037,0,0,19.7,268,0,0
5601,0,783,0,1,41.4,174,0,1
5602,2,1104,0,0,11.5,421,1,0
5603,3,887,0,1,42.8,317,0,0
5604,3,820,0,1,22.5,92,0,0
5605,2,759,0,1,12.5,159,0,0
5606,3,893,0,1,23.3,255,0,0
5607,2,1011,0,1,32.4,173,0,2
5608,5,891,0,0,47.2,427,0,0
5609,2,958,0,0,23.1,350,0,1
5610,3,706,0,1,25.0,54,0,1
5611,1,721,0,1,37.8,198,1,1
5612,4,898,0,1,10.8,395,2,0
5613,0,929,0,1,38.2,466,0,0
5614,1,911,0,1,11.5,253,0,0
5615,6,752,1,1,47.8,352,0,0
5616,3,918,0,0,49.8,424,0,2
5617,4,906,0,1,39.8,263,0,1
5618,5,869,0,1,27.6,398,1,1
5619,8,736,0,0,17.2,208,0,2
5620,7,1029,1,1,11.7,399,0,0
5621,3,897,1,1,43.1,453,0,0
5622,3,712,0,1,40.9,178,1,3
5623,1,868,1,0,46.7,319,0,1
5624,7,754,0,1,20.7,430,0,0
5625,8,900,0,0,26.7,376,0,2
5626,1,1257,0,1,46.4,158,0,2
5627,5,936,0,0,24.8,219,0,1
5628,3,950,0,1,20.9,325,1,0
5629,5,1256,0,0,33.4,238,0,1
5630,2,967,0,1,28.9,341,0,0
5631,3,1008,0,1,18.2,231,0,4
5632,4,936,0,1,45.2,371,0,0
5633,6,803,1,1,35.5,428,0,0
5634,1,1012,0,0,20.8,254,0,0
5635,7,1325,0,1,35.3,462,1,2
5636,3,569,1,0,48.1,348,0,0
5637,4,785,0,1,17.3,227,0,1
5638,6,686,0,0,35.1,368,0,4
5639,2,714,0,0,49.9,318,0,2
5640,0,1205,0,1,29.7,204,0,0
5641,1,860,0,1,40.6,159,1,0
5642,4,1080,0,0,38.3,149,1,1
5643,3,733,1,1,29.7,328,0,0
5644,3,738,0,1,27.0,115,1,0
5645,4,645,1,1,37.1,292,0,0
5646,5,1261,0,0,33.8,176,0,0
5647,1,1093,0,0,29.2,441,0,1
5648,7,637,0,1,14.8,195,0,0
5649,6,1185,1,1,41.1,304,1,2
5650,2,835,0,1,42.0,121,0,1
5651,3,1013,0,0,23.3,290,0,0
5652,4,911,0,0,22.5,114,1,2
5653,1,540,0,1,28.7,265,0,1
5654,4,693,1,0,24.0,330,0,2
5655,7,1238,0,1,41.0,126,2,1
5656,1,1134,0,1,48.3,459,1,0
5657,3,644,0,0,13.7,320,0,1
5658,1,951,1,1,15.6,348,1,2
5659,4,846,0,1,25.0,452,0,1
5660,4,1185,0,0,28.1,172,0,1
5661,2,848,1,1,20.2,99,0,1
5662,6,707,1,1,45.9,121,0,1
5663,3,1084,0,0,39.5,194,2,0
5664,4,1197,1,0,45.0,88,0,1
5665,2,998,1,0,24.0,455,1,0
5666,5,1043,0,1,45.4,405,1,1
5667,3,601,0,0,46.7,171,0,1
5668,4,580,0,1,46.7,82,0,0
5669,3,562,0,0,10.2,340,1,0
5670,3,1162,0,0,28.9,189,2,1
5671,6,803,0,1,38.4,393,0,1
5672,1,1106,0,0,41.2,287,0,0
5673,4,749,0,1,18.8,242,0,2
5674,1,896,0,1,34.1,193,0,0
5675,1,698,0,1,28.4,89,0,1
5676,4,818,1,1,36.8,218,1,2
5677,3,472,0,1,39.6,350,0,2
5678,1,820,1,1,28.3,75,1,2
5679,2,798,0,0,11.3,111,0,1
5680,2,476,0,1,34.8,372,1,1
5681,2,1006,1,0,49.8,330,0,1
5682,3,1043,0,0,42.0,137,0,0
5683,4,734,1,1,19.0,366,2,2
5684,7,598,1,1,37.9,327,0,1
5685,2,1332,1,1,26.6,213,0,0
5686,7,964,0,1,22.2,333,0,0
5687,0,304,0,1,26.6,227,0,0
5688,3,792,0,1,36.8,264,2,1
5689,6,737,0,0,38.4,70,0,1
5690,2,718,0,0,12.7,464,0,1
5691,1,1173,0,0,39.6,102,0,0
5692,2,963,0,1,45.0,102,0,1
5693,6,1058,0,0,37.6,207,0,1
5694,3,865,0,1,25.5,245,1,0
5695,2,1113,1,0,44.0,275,0,0
5696,6,806,0,1,28.6,329,0,2
5697,3,958,1,0,35.0,287,0,1
5698,1,1021,0,0,17.3,385,0,1
5699,3,744,0,1,10.6,322,1,1
5700,4,375,0,0,35.3,77,0,0
5701,5,476,0,1,17.3,217,0,1
5702,5,1477,0,0,12.1,134,0,0
5703,1,1062,0,0,17.5,79,0,1
5704,2,1074,0,1,39.6,84,1,1
5705,7,1255,1,1,20.5,452,0,1
5706,3,618,0,1,34.9,425,0,0
5707,3,718,0,1,37.7,386,0,2
